0.000000000000000000e+00,5.439475062303245068e-04,1.091731246560811996e-03
0.000000000000000000e+00,3.028234699741005898e-03,6.011742167174816132e-03
0.000000000000000000e+00,3.034719265997409821e-03,6.028871051967144012e-03
0.000000000000000000e+00,3.041385207325220108e-03,6.045025773346424103e-03
0.000000000000000000e+00,3.046847414225339890e-03,6.057532969862222672e-03
0.000000000000000000e+00,3.051733598113059998e-03,6.068235728889703751e-03
0.000000000000000000e+00,3.057089401409029961e-03,6.080206017941236496e-03
0.000000000000000000e+00,3.063607495278120041e-03,6.095850840210914612e-03
0.000000000000000000e+00,3.072247374802827835e-03,6.116169504821300507e-03
0.000000000000000000e+00,3.083468647673726082e-03,6.142266094684600830e-03
0.000000000000000000e+00,3.098241519182920456e-03,6.177386734634637833e-03
0.000000000000000000e+00,3.106838092207908630e-03,6.197909358888864517e-03
0.000000000000000000e+00,3.115793224424123764e-03,6.219322793185710907e-03
0.000000000000000000e+00,3.124585840851068497e-03,6.240703631192445755e-03
0.000000000000000000e+00,3.133127000182867050e-03,6.261337082833051682e-03
0.000000000000000000e+00,3.140965010970830917e-03,6.279927678406238556e-03
0.000000000000000000e+00,3.147804643958806992e-03,6.295908242464065552e-03
0.000000000000000000e+00,3.161205677315592766e-03,6.327496375888586044e-03
0.000000000000000000e+00,3.176038386300206184e-03,6.362821441143751144e-03
0.000000000000000000e+00,3.191989613696932793e-03,6.402237806469202042e-03
0.000000000000000000e+00,3.208676585927605629e-03,6.444827187806367874e-03
0.000000000000000000e+00,3.226179862394928932e-03,6.489877589046955109e-03
0.000000000000000000e+00,3.244252642616629601e-03,6.536815315485000610e-03
0.000000000000000000e+00,3.263166639953851700e-03,6.585533265024423599e-03
0.000000000000000000e+00,3.283218014985322952e-03,6.635772995650768280e-03
0.000000000000000000e+00,3.305149497464299202e-03,6.687730550765991211e-03
0.000000000000000000e+00,3.328932449221611023e-03,6.741676479578018188e-03
0.000000000000000000e+00,3.354386426508426666e-03,6.797752808779478073e-03
0.000000000000000000e+00,3.381561487913131714e-03,6.856164894998073578e-03
0.000000000000000000e+00,3.062180243432521820e-03,6.092865020036697388e-03
0.000000000000000000e+00,3.059599082916975021e-03,6.085240282118320465e-03
0.000000000000000000e+00,6.522097974084317684e-04,1.317444490268826485e-03
0.000000000000000000e+00,3.050411352887749672e-03,6.061760243028402328e-03
