0.000000000000000000e+00,-3.364948497619479895e-07,-2.451161526551004499e-05
0.000000000000000000e+00,7.610720058437436819e-05,1.358129811706021428e-04
0.000000000000000000e+00,3.216970799257978797e-05,3.592448774725198746e-05
0.000000000000000000e+00,3.599597221182193607e-06,-2.277738531120121479e-05
0.000000000000000000e+00,-9.376952220918610692e-06,-4.459195042727515101e-05
0.000000000000000000e+00,-1.236163097928510979e-05,-4.640951374312862754e-05
0.000000000000000000e+00,-1.156108919531106949e-05,-4.444752994459122419e-05
0.000000000000000000e+00,-1.221880302182398736e-05,-4.767531208926811814e-05
0.000000000000000000e+00,-1.728777351672761142e-05,-6.014927203068509698e-05
0.000000000000000000e+00,-2.737637259997427464e-05,-8.449479355476796627e-05
0.000000000000000000e+00,-3.934693086193874478e-05,-1.151814794866368175e-04
0.000000000000000000e+00,-4.058586273458786309e-05,-1.191775663755834103e-04
0.000000000000000000e+00,-3.526377258822321892e-05,-1.075752588803879917e-04
0.000000000000000000e+00,-2.488659447408281267e-05,-8.215282286982983351e-05
0.000000000000000000e+00,-1.150234675151295960e-05,-4.734064350486733019e-05
0.000000000000000000e+00,2.084193511109333485e-06,-1.107399293687194586e-05
0.000000000000000000e+00,1.177716785605298355e-05,1.597319533175323159e-05
0.000000000000000000e+00,1.810533649404533207e-05,3.649049904197454453e-05
0.000000000000000000e+00,1.725792753859423101e-05,3.832062793662771583e-05
0.000000000000000000e+00,1.287589748244499788e-05,3.038780960196163505e-05
0.000000000000000000e+00,7.536687007814180106e-06,2.060527367575559765e-05
0.000000000000000000e+00,3.036961970792617649e-06,1.234253250004258007e-05
0.000000000000000000e+00,-2.817205313476733863e-07,6.572141501237638295e-06
0.000000000000000000e+00,-2.919769940490368754e-06,2.844708433258347213e-06
0.000000000000000000e+00,-5.793956916022580117e-06,5.179026629775762558e-07
0.000000000000000000e+00,-8.871456884662620723e-06,-1.570590029587037861e-06
0.000000000000000000e+00,-1.141625398304313421e-05,-3.819468474830500782e-06
0.000000000000000000e+00,-1.392293233948294073e-05,-6.487023711088113487e-06
0.000000000000000000e+00,-1.618168062123004347e-05,-9.769746611709706485e-06
0.000000000000000000e+00,1.253369118785485625e-04,2.535140956752002239e-04
0.000000000000000000e+00,7.607592124259099364e-05,1.356582652078941464e-04
0.000000000000000000e+00,2.744290759437717497e-05,4.777712456416338682e-05
0.000000000000000000e+00,3.431058757996652275e-06,-2.323649459867738187e-05
0.000000000000000000e+00,-9.629667147237341851e-06,-4.514175816439092159e-05
0.000000000000000000e+00,-1.268184769287472591e-05,-4.718834679806604981e-05
0.000000000000000000e+00,-1.197794153995346278e-05,-4.538405846687965095e-05
0.000000000000000000e+00,-1.272545978281414136e-05,-4.885138332610949874e-05
0.000000000000000000e+00,1.965336196008138359e-05,3.400818968657404184e-05
0.000000000000000000e+00,-2.803673851303756237e-05,-8.609177893958985806e-05
0.000000000000000000e+00,-4.011778582935221493e-05,-1.170141258626244962e-04
0.000000000000000000e+00,-4.136205825489014387e-05,-1.211431008414365351e-04
0.000000000000000000e+00,-3.616240428527817130e-05,-1.096592241083271801e-04
0.000000000000000000e+00,-2.579730607976671308e-05,-8.432415052084252238e-05
0.000000000000000000e+00,1.274566511710872874e-05,2.171865889977198094e-05
0.000000000000000000e+00,1.075622094504069537e-06,-1.346882527286652476e-05
0.000000000000000000e+00,1.074373994924826548e-05,1.345692908216733485e-05
0.000000000000000000e+00,1.699546191957779229e-05,3.384347655810415745e-05
0.000000000000000000e+00,1.608967068023048341e-05,3.544211358530446887e-05
0.000000000000000000e+00,1.165621597465360537e-05,2.741878597589675337e-05
